ctime,datid,datname,pid,leader_pid,usesysid,usename,application_name,client_addr,client_hostname,client_port,backend_start,xact_start,query_start,state_change,wait_event_type,wait_event,state,backend_xid,backend_xmin,query_id,query,backend_type
1683038197.831817,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:36:37.838175-07,2023-05-02 07:36:37.841834-07,2023-05-02 07:36:37.841835-07,IO,WALSync,active,34685519,,,COMMIT,client backend
1683038197.831817,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:36:37.838501-07,2023-05-02 07:36:37.842431-07,2023-05-02 07:36:37.842431-07,IO,DataFileRead,active,34685520,34685518,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683038197.831817,22501,dbt2,4331,,10,postgres,psql,::1,,50582,2023-05-02 07:36:37.820393-07,2023-05-02 07:36:37.831817-07,2023-05-02 07:36:37.831817-07,2023-05-02 07:36:37.831818-07,,,active,,34685513,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683038197.831817,22501,dbt2,4332,,10,postgres,psql,::1,,50598,2023-05-02 07:36:37.82093-07,2023-05-02 07:36:37.835258-07,2023-05-02 07:36:37.835258-07,2023-05-02 07:36:37.835259-07,,,active,,34685513,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_database) TO STDOUT (FORMAT CSV);",client backend
1683038197.831817,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683038197.831817,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683038197.831817,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683038257.893152,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683038257.893152,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683038257.893152,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:37:37.886446-07,2023-05-02 07:37:37.887294-07,2023-05-02 07:37:37.887296-07,IO,WALSync,active,34707960,,,COMMIT,client backend
1683038257.893152,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:37:37.892902-07,2023-05-02 07:37:37.893303-07,2023-05-02 07:37:37.896423-07,Client,ClientRead,idle in transaction,34707963,34707960,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683038257.893152,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:37:37.890383-07,2023-05-02 07:37:37.892779-07,2023-05-02 07:37:37.89278-07,LWLock,WALWrite,active,34707961,,,COMMIT,client backend
1683038257.893152,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:37:37.892494-07,2023-05-02 07:37:37.892751-07,2023-05-02 07:37:37.893096-07,Client,ClientRead,idle in transaction,34707962,34707960,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1683038257.893152,22501,dbt2,4349,,10,postgres,psql,::1,,42202,2023-05-02 07:37:37.868231-07,,2023-05-02 07:37:37.883515-07,2023-05-02 07:37:37.896299-07,,,idle,,,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_statio_all_tables a, pg_stat_all_tables b
WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",client backend
1683038257.893152,22501,dbt2,4348,,10,postgres,psql,::1,,42200,2023-05-02 07:37:37.84862-07,2023-05-02 07:37:37.893152-07,2023-05-02 07:37:37.893152-07,2023-05-02 07:37:37.893153-07,,,active,,34707960,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683038257.893152,22501,dbt2,4350,,10,postgres,psql,::1,,42210,2023-05-02 07:37:37.864586-07,2023-05-02 07:37:37.895377-07,2023-05-02 07:37:37.895377-07,2023-05-02 07:37:37.895378-07,,,active,,34707960,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_database) TO STDOUT (FORMAT CSV);",client backend
1683038257.893152,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683038257.893152,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683038257.893152,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683038317.850128,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683038317.850128,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683038317.850128,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:38:37.855594-07,2023-05-02 07:38:37.85636-07,2023-05-02 07:38:37.856361-07,LWLock,WALWrite,active,34732099,,,COMMIT,client backend
1683038317.850128,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:38:37.851692-07,2023-05-02 07:38:37.852354-07,2023-05-02 07:38:37.852354-07,IO,WALSync,active,34732096,,,COMMIT,client backend
1683038317.850128,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:38:37.855539-07,2023-05-02 07:38:37.858071-07,2023-05-02 07:38:37.858072-07,LWLock,WALWrite,active,34732098,,,COMMIT,client backend
1683038317.850128,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:38:37.855518-07,2023-05-02 07:38:37.858179-07,2023-05-02 07:38:37.85818-07,LWLock,WALWrite,active,34732097,,,COMMIT,client backend
1683038317.850128,22501,dbt2,4360,,10,postgres,psql,::1,,42608,2023-05-02 07:38:37.841174-07,2023-05-02 07:38:37.850128-07,2023-05-02 07:38:37.850128-07,2023-05-02 07:38:37.850129-07,,,active,,34732092,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683038317.850128,22501,dbt2,4361,,10,postgres,psql,::1,,42610,2023-05-02 07:38:37.842148-07,2023-05-02 07:38:37.856692-07,2023-05-02 07:38:37.856692-07,2023-05-02 07:38:37.856694-07,,,active,,34732096,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_all_indexes a, pg_statio_all_indexes b
WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",client backend
1683038317.850128,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683038317.850128,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683038317.850128,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683038378.006235,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683038378.006235,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683038378.006235,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:39:37.997307-07,2023-05-02 07:39:37.99989-07,2023-05-02 07:39:37.99989-07,Lock,transactionid,active,34757253,34757251,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683038378.006235,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:39:37.996661-07,2023-05-02 07:39:37.999988-07,2023-05-02 07:39:37.999989-07,IO,WALSync,active,34757252,,,COMMIT,client backend
1683038378.006235,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:39:37.999931-07,2023-05-02 07:39:38.006175-07,2023-05-02 07:39:38.006176-07,LWLock,WALWrite,active,34757254,,,COMMIT,client backend
1683038378.006235,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:39:38.00423-07,2023-05-02 07:39:38.006935-07,2023-05-02 07:39:38.006936-07,LWLock,WALWrite,active,34757255,,,COMMIT,client backend
1683038378.006235,22501,dbt2,4375,,10,postgres,psql,::1,,40114,2023-05-02 07:39:37.911371-07,2023-05-02 07:39:37.998196-07,2023-05-02 07:39:37.998196-07,2023-05-02 07:39:37.998198-07,,,active,,34757250,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1683038378.006235,22501,dbt2,4376,,10,postgres,psql,::1,,40128,2023-05-02 07:39:37.927463-07,2023-05-02 07:39:38.006235-07,2023-05-02 07:39:38.006235-07,2023-05-02 07:39:38.006236-07,,,active,,34757252,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683038378.006235,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683038378.006235,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683038378.006235,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683038437.961797,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683038437.961797,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683038437.961797,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:40:37.954757-07,2023-05-02 07:40:37.957794-07,2023-05-02 07:40:37.957794-07,IO,WALSync,active,34781932,,,COMMIT,client backend
1683038437.961797,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:40:37.956908-07,2023-05-02 07:40:37.960381-07,2023-05-02 07:40:37.960382-07,LWLock,WALWrite,active,34781933,,,COMMIT,client backend
1683038437.961797,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:40:37.963087-07,2023-05-02 07:40:37.96499-07,2023-05-02 07:40:37.964991-07,,,active,,34781932,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683038437.961797,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:40:37.961856-07,2023-05-02 07:40:37.96332-07,2023-05-02 07:40:37.96332-07,,,active,34781934,34781932,,"SELECT * FROM delivery($1, $2)",client backend
1683038437.961797,22501,dbt2,4386,,10,postgres,psql,::1,,42124,2023-05-02 07:40:37.888949-07,2023-05-02 07:40:37.961797-07,2023-05-02 07:40:37.961797-07,2023-05-02 07:40:37.961798-07,,,active,,34781931,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683038437.961797,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,IO,DataFileFlush,,,,,"",background writer
1683038437.961797,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1683038437.961797,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683038497.959513,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683038497.959513,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683038497.959513,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:41:37.953147-07,2023-05-02 07:41:37.953621-07,2023-05-02 07:41:37.953622-07,LWLock,WALWrite,active,34805708,,,COMMIT,client backend
1683038497.959513,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:41:37.960258-07,2023-05-02 07:41:37.960842-07,2023-05-02 07:41:37.960843-07,LWLock,WALWrite,active,34805709,,,COMMIT,client backend
1683038497.959513,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:41:37.94834-07,2023-05-02 07:41:37.961429-07,2023-05-02 07:41:37.961431-07,LWLock,WALWrite,active,34805706,,,COMMIT,client backend
1683038497.959513,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:41:37.952382-07,2023-05-02 07:41:37.953096-07,2023-05-02 07:41:37.953097-07,IO,WALSync,active,34805707,,,COMMIT,client backend
1683038497.959513,22501,dbt2,4399,,10,postgres,psql,::1,,44690,2023-05-02 07:41:37.886489-07,2023-05-02 07:41:37.959513-07,2023-05-02 07:41:37.959513-07,2023-05-02 07:41:37.959514-07,,,active,,34805704,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683038497.959513,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683038497.959513,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683038497.959513,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683038557.991402,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683038557.991402,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683038557.991402,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:42:37.984333-07,2023-05-02 07:42:37.987213-07,2023-05-02 07:42:37.987213-07,LWLock,WALWrite,active,34829964,,,COMMIT,client backend
1683038557.991402,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:42:37.984535-07,2023-05-02 07:42:37.984672-07,2023-05-02 07:42:37.984673-07,,,active,34829963,34829962,,"SELECT * FROM delivery($1, $2)",client backend
1683038557.991402,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:42:37.984406-07,2023-05-02 07:42:37.987264-07,2023-05-02 07:42:37.987265-07,LWLock,WALWrite,active,34829965,,,COMMIT,client backend
1683038557.991402,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:42:37.99266-07,2023-05-02 07:42:37.992948-07,2023-05-02 07:42:37.992948-07,,,active,34829966,34829963,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683038557.991402,22501,dbt2,4413,,10,postgres,psql,::1,,50918,2023-05-02 07:42:37.89663-07,2023-05-02 07:42:37.991402-07,2023-05-02 07:42:37.991402-07,2023-05-02 07:42:37.991404-07,,,active,,34829962,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683038557.991402,22501,dbt2,4414,,10,postgres,psql,::1,,50930,2023-05-02 07:42:37.898678-07,2023-05-02 07:42:37.963992-07,2023-05-02 07:42:37.963992-07,2023-05-02 07:42:37.963993-07,,,active,,34829955,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_all_indexes a, pg_statio_all_indexes b
WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",client backend
1683038557.991402,22501,dbt2,4415,,10,postgres,psql,::1,,50938,2023-05-02 07:42:37.897028-07,,2023-05-02 07:42:37.9879-07,2023-05-02 07:42:37.990369-07,,,idle,,,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_database) TO STDOUT (FORMAT CSV);",client backend
1683038557.991402,22501,dbt2,4416,,10,postgres,psql,::1,,50948,2023-05-02 07:42:37.901128-07,2023-05-02 07:42:37.991767-07,2023-05-02 07:42:37.991767-07,2023-05-02 07:42:37.991768-07,IO,DataFileWrite,active,,34829962,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_statio_all_tables a, pg_stat_all_tables b
WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",client backend
1683038557.991402,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683038557.991402,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683038557.991402,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683038617.957102,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683038617.957102,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683038617.957102,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:43:37.952735-07,2023-05-02 07:43:37.956959-07,2023-05-02 07:43:37.95696-07,IO,WALSync,active,34855386,,,COMMIT,client backend
1683038617.957102,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:43:37.957187-07,2023-05-02 07:43:37.957978-07,2023-05-02 07:43:37.957979-07,LWLock,WALWrite,active,34855387,,,COMMIT,client backend
1683038617.957102,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:43:37.960354-07,2023-05-02 07:43:37.961098-07,2023-05-02 07:43:37.961098-07,,,active,34855389,34855386,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683038617.957102,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:43:37.960291-07,2023-05-02 07:43:37.960549-07,2023-05-02 07:43:37.960799-07,Client,ClientRead,idle in transaction,34855388,34855386,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1683038617.957102,22501,dbt2,4426,,10,postgres,psql,::1,,44192,2023-05-02 07:43:37.90372-07,2023-05-02 07:43:37.957102-07,2023-05-02 07:43:37.957102-07,2023-05-02 07:43:37.957103-07,,,active,,34855384,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683038617.957102,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683038617.957102,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683038617.957102,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683038677.980148,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683038677.980148,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683038677.980148,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:44:37.981357-07,2023-05-02 07:44:37.982267-07,2023-05-02 07:44:37.982267-07,Lock,tuple,active,34879547,34879544,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1683038677.980148,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:44:37.97524-07,2023-05-02 07:44:37.975943-07,2023-05-02 07:44:37.975944-07,IO,WALSync,active,34879544,,,COMMIT,client backend
1683038677.980148,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:44:37.975255-07,2023-05-02 07:44:37.97729-07,2023-05-02 07:44:37.977291-07,LWLock,WALWrite,active,34879545,,,COMMIT,client backend
1683038677.980148,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:44:37.97537-07,2023-05-02 07:44:37.975907-07,2023-05-02 07:44:37.975908-07,Lock,transactionid,active,34879546,34879543,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1683038677.980148,22501,dbt2,4438,,10,postgres,psql,::1,,47214,2023-05-02 07:44:37.912626-07,2023-05-02 07:44:37.980148-07,2023-05-02 07:44:37.980148-07,2023-05-02 07:44:37.98015-07,,,active,,34879543,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683038677.980148,22501,dbt2,4439,,10,postgres,psql,::1,,47222,2023-05-02 07:44:37.908868-07,2023-05-02 07:44:37.981011-07,2023-05-02 07:44:37.981011-07,2023-05-02 07:44:37.981013-07,,,active,,34879544,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1683038677.980148,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683038677.980148,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683038677.980148,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683038738.030108,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683038738.030108,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683038738.030108,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:45:38.014879-07,2023-05-02 07:45:38.018194-07,2023-05-02 07:45:38.018195-07,LWLock,WALWrite,active,34900253,,,COMMIT,client backend
1683038738.030108,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:45:38.012968-07,2023-05-02 07:45:38.013532-07,2023-05-02 07:45:38.013533-07,IO,WALSync,active,34900252,,,COMMIT,client backend
1683038738.030108,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:45:38.01576-07,2023-05-02 07:45:38.017662-07,2023-05-02 07:45:38.017662-07,Lock,transactionid,active,34900255,34900252,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683038738.030108,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:45:38.017438-07,2023-05-02 07:45:38.020136-07,2023-05-02 07:45:38.020137-07,LWLock,WALWrite,active,34900254,,,COMMIT,client backend
1683038738.030108,22501,dbt2,4452,,10,postgres,psql,::1,,41768,2023-05-02 07:45:37.925461-07,2023-05-02 07:45:38.026064-07,2023-05-02 07:45:38.026064-07,2023-05-02 07:45:38.026066-07,,,active,,34900252,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_all_indexes a, pg_statio_all_indexes b
WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",client backend
1683038738.030108,22501,dbt2,4450,,10,postgres,psql,::1,,41738,2023-05-02 07:45:37.919064-07,2023-05-02 07:45:38.030108-07,2023-05-02 07:45:38.030108-07,2023-05-02 07:45:38.030109-07,,,active,,34900252,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
